"PM2.5","PM10","SO2","NO2","O3"
408,481,17,147,8
444,517,14,139,8
215,259,33,90,12
487,553,16,123,10
433,482,7,98,9
393,472,8,118,10
375,429,6,94,13
393,495,7,103,10
474,524,12,106,11
363,447,5,96,10
367,448,6,97,10
450,515,9,95,15
379,459,6,99,9
79,84,26,92,5
429,501,8,119,13
456,456,9,128,10
471,481,13,143,12
49,62,6,49,32
558,605,12,164,13
19,19,14,33,41
542,589,10,163,13
23,23,6,57,25
462,550,14,170,13
141,141,13,82,5
335,335,43,91,4
453,518,9,143,10
306,306,39,92,43
381,479,8,124,10
392,480,8,119,10
407,502,8,122,11
407,453,7,96,8
376,376,7,117,9
540,683,10,149,10
552,717,11,155,11
282,292,35,95,43
26,26,8,66,15
14,14,5,23,48
15,15,9,37,44
11,11,11,38,49
181,255,14,98,35
235,235,18,123,34
212,262,17,120,40
272,272,18,123,51
215,215,26,103,12
224,224,24,118,7
243,243,15,114,47
245,245,28,139,4
176,176,30,78,5
79,87,12,75,7
191,191,15,119,12
533,638,13,166,12
283,329,15,141,11
678,878,187,76,9
314,343,14,138,11
368,405,11,139,12
366,387,11,139,51
361,361,13,142,12
377,395,11,139,12
351,376,11,134,11
340,356,10,130,10
202,207,14,123,51
297,297,33,125,9
304,304,26,145,12
16,16,11,22,47
276,276,26,156,18
309,362,25,186,16
24,24,8,22,52
342,374,23,183,17
298,298,22,158,23
27,27,12,70,28
57,57,20,16,41
20,32,15,46,33
546,675,11,158,23
25,40,10,49,30
325,331,14,134,51
89,89,11,71,12
227,227,8,99,6
456,484,10,146,10
399,399,10,139,10
355,355,15,135,9
14,14,7,37,32
79,93,24,49,51
88,90,27,59,39
265,265,19,125,51
365,372,39,157,22
373,373,39,157,22
338,338,34,157,14
18,21,11,34,55
70,104,19,25,69
13,111,3,6,70
370,376,12,140,7
372,372,9,127,8
260,260,8,109,5
11,11,6,32,32
148,148,9,101,22
23,20,11,44,51
10,58,3,14,66
35,98,10,69,16
206,243,12,101,22
173,173,34,2,3
7,44,3,13,66
44,70,10,68,14
120,145,27,91,9
10,5,14,20,70
18,27,9,25,53
11,11,2,11,72
3,242,3,100,22
190,190,27,2,22
11,11,2,12,58
201,216,3,108,14
5,6,2,12,57
208,208,25,120,12
200,200,3,2,12
78,118,15,86,7
202,202,30,108,3
100,100,50,33,37
97,97,47,29,87
198,198,26,107,3
233,233,40,99,6
105,111,50,64,8
89,108,30,70,7
215,215,33,104,5
223,223,39,97,5
101,104,56,40,29
244,244,44,104,6
176,216,29,123,18
300,300,48,125,8
75,75,29,46,45
228,228,36,105,8
177,177,14,110,30
330,330,30,159,17
20,27,5,34,45
12,12,5,22,50
220,220,21,129,3
9,45,4,7,66
266,266,36,137,5
163,163,15,111,24
11,11,4,21,48
161,161,27,78,14
14,14,9,27,34
186,186,22,82,2
345,347,25,147,12
189,189,27,83,2
49,75,36,76,7
231,231,28,95,5
268,268,39,137,6
273,273,35,127,7
138,138,13,72,2
255,258,33,137,5
176,176,25,79,3
156,156,14,92,34
157,157,15,74,2
186,186,19,77,8
15,15,8,26,33
107,107,11,57,7
14,14,8,23,35
200,200,27,83,6
25,25,10,31,32
119,119,10,71,9
114,114,11,74,2
202,202,26,87,3
271,271,33,124,7
294,298,33,126,14
27,27,15,28,25
40,64,5,44,37
20,20,12,29,36
111,111,11,71,4
139,139,13,60,9
111,111,11,66,5
18,23,15,21,54
17,17,10,21,35
270,270,34,136,5
21,21,11,23,32
88,88,30,71,3
116,160,21,117,8
14,14,8,40,39
16,16,6,29,49
320,320,23,194,14
18,18,7,21,57
16,16,7,23,54
81,149,26,42,33
20,20,10,22,49
17,17,7,36,42
274,274,27,145,15
11,11,7,30,44
33,42,9,36,48
221,221,22,124,4
233,253,26,140,4
4,5,3,17,47
6,6,6,21,40
354,367,20,157,7
7,7,3,16,46
8,8,5,18,57
4,6,3,15,47
13,89,5,14,69
157,157,9,98,3
6,6,3,15,47
23,31,14,39,44
163,162,35,92,31
11,11,5,18,57
13,13,10,63,19
259,259,25,106,14
205,205,29,91,14
6,6,6,27,47
90,90,25,71,3
541,618,15,162,13
34,50,14,75,14
67,74,8,62,23
29,29,10,48,23
21,26,17,68,10
470,523,10,146,10
363,498,102,69,13
249,348,64,66,20
287,287,26,105,11
8,8,4,15,44
13,137,6,16,61
101,124,36,58,46
5,6,5,24,39
5,6,4,32,33
33,44,11,41,43
26,43,10,49,46
3,6,3,15,52
209,209,24,120,12
210,210,3,113,12
3,12,2,15,58
10,15,3,16,56
4,22,3,19,52
187,200,56,77,33
275,402,13,108,5
7,51,3,14,67
59,89,18,53,40
86,118,15,89,5
14,33,8,44,35
64,104,6,70,13
82,97,35,75,4
82,96,32,77,4
91,107,38,74,4
413,491,7,110,10
90,104,30,89,5
58,58,24,86,5
117,171,31,38,54
73,77,24,94,10
78,109,24,104,20
2,13,19,2,22
7,5,12,63,21
56,116,22,82,19
108,168,29,103,12
20,20,12,26,41
103,136,20,100,13
421,463,21,175,10
86,128,9,72,16
127,161,9,78,12
145,181,12,85,5
5,43,5,6,41
50,50,20,77,9
515,552,10,157,9
537,634,12,162,12
241,241,57,65,7
335,406,23,173,9
26,26,9,75,9
484,528,9,149,9
3,12,2,17,65
555,603,13,165,13
13,13,8,22,35
16,28,12,28,59
51,87,25,37,40
67,119,3,2,39
94,152,28,2,33
104,121,24,86,34
107,125,26,99,30
122,165,29,107,20
119,119,26,96,22
42,46,6,51,58
238,286,63,56,20
12,16,6,26,74
15,5,6,26,74
10,10,2,24,65
16,16,12,30,60
16,13,12,20,61
247,285,79,51,10
31,24,18,65,9
425,471,9,129,9
12,27,10,39,42
18,21,8,34,60
13,13,9,27,65
23,23,17,29,69
91,125,23,30,64
19,19,2,22,79
13,30,7,30,75
5,27,3,22,69
4,31,10,31,68
330,363,27,160,22
7,19,9,48,56
5,5,5,18,43
13,36,8,43,69
14,14,6,24,39
7,7,4,25,38
87,112,23,85,4
201,201,38,108,4
121,149,29,75,9
87,91,13,66,10
80,100,12,71,14
15,15,16,68,22
54,77,18,77,18
15,16,17,60,26
18,24,12,61,11
3,29,14,66,21
51,51,28,71,19
26,29,12,31,54
8,5,11,29,63
39,72,15,57,39
266,266,19,113,7
221,221,22,104,8
21,56,14,44,55
2,18,13,28,70
31,31,12,23,56
101,142,18,35,87
20,25,8,39,45
20,20,8,41,45
31,104,13,73,15
8,15,2,10,68
26,40,6,40,60
12,12,8,26,51
37,58,7,59,28
40,69,7,72,60
49,69,13,64,10
14,14,8,38,45
5,24,6,25,50
50,80,13,68,9
31,33,7,44,40
19,24,18,45,34
46,46,19,72,15
58,81,24,84,5
5,5,7,18,72
9,43,5,12,65
5,41,4,12,68
10,43,4,9,69
15,135,5,14,67
53,135,16,61,34
176,194,38,105,4
83,109,9,78,9
48,70,11,70,28
20,19,6,63,27
95,107,16,80,6
94,112,11,76,1
108,133,25,75,13
9,71,4,18,67
95,113,13,69,39
105,129,28,76,3
109,133,18,76,2
68,87,23,83,3
98,129,27,75,7
170,213,23,124,15
12,12,9,19,53
20,20,19,51,34
73,99,20,80,13
112,107,25,84,12
135,135,26,76,10
92,118,28,79,13
284,402,12,111,5
118,123,16,83,12
147,147,39,78,16
61,77,23,28,61
106,106,32,79,1
113,115,28,89,6
64,98,16,61,33
125,140,27,98,12
48,71,10,63,17
8,47,3,17,63
99,108,33,76,6
128,145,34,98,9
8,99,4,15,69
92,93,44,24,56
106,106,22,74,11
146,173,22,87,10
18,49,13,48,47
83,96,27,82,5
28,52,6,40,55
54,79,23,49,44
116,105,34,81,9
110,132,26,91,3
168,168,9,99,2
189,189,48,2,23
73,73,34,40,42
8,25,3,25,47
272,272,46,120,8
174,203,27,127,3
10,56,4,13,67
178,191,34,120,8
159,181,24,114,3
109,119,15,72,9
115,142,30,104,13
9,9,5,17,72
16,16,12,51,72
7,57,5,22,60
30,30,16,51,43
25,25,17,54,36
25,25,15,51,29
30,30,18,58,33
23,34,17,60,34
22,22,7,59,36
18,18,7,30,50
40,125,12,73,60
33,88,29,72,30
135,135,42,59,34
40,64,11,70,18
44,68,9,70,13
66,78,20,35,57
82,99,45,28,58
51,80,11,69,13
79,102,18,82,1
23,22,16,63,27
69,94,23,81,3
11,46,4,9,65
88,123,42,85,3
235,235,39,99,5
43,129,21,38,31
100,100,49,63,12
13,149,9,17,54
8,50,4,9,68
7,7,3,17,45
10,74,5,15,70
117,117,31,81,11
59,99,20,84,3
107,107,16,97,15
198,198,52,88,6
46,53,28,75,7
11,43,7,24,57
8,22,10,49,33
13,13,9,39,31
6,15,5,18,61
6,19,6,25,53
135,168,42,89,5
34,37,21,68,7
14,26,14,50,26
5,17,4,15,63
3,14,5,18,61
27,27,18,39,27
12,21,12,38,35
9,17,6,21,59
17,17,12,31,41
15,15,9,30,44
38,82,18,82,11
14,14,5,27,60
68,68,32,77,15
135,170,38,92,9
278,342,16,114,6
120,133,32,79,11
6,6,5,14,65
38,67,8,62,33
100,124,20,74,39
54,73,13,64,63
14,14,6,66,26
69,89,21,89,7
63,79,19,86,7
62,84,18,86,5
77,105,28,88,5
93,121,54,90,8
97,118,57,80,7
105,142,63,90,63
74,74,40,73,10
17,37,12,31,48
191,191,30,102,4
9,60,5,11,59
154,168,34,87,9
29,54,7,37,57
8,32,5,13,67
225,258,14,100,22
169,175,34,88,28
173,196,27,114,9
105,132,25,88,17
25,44,10,51,45
16,35,7,14,63
31,31,16,42,35
33,40,19,34,34
36,36,11,51,34
7,23,5,30,46
56,65,32,80,6
119,149,34,90,55
28,34,24,48,20
4,10,4,17,61
8,25,8,40,70
14,25,14,39,29
15,25,12,46,25
18,19,18,40,26
13,26,15,59,13
14,16,14,41,28
7,22,5,16,63
9,9,9,29,43
17,17,10,29,46
45,66,9,64,60
160,181,53,93,5
5,5,7,19,72
121,121,41,64,22
7,7,4,15,72
42,68,15,47,39
15,15,6,33,58
9,9,7,17,72
173,187,59,91,6
52,75,27,82,5
8,19,4,24,51
9,32,7,20,60
4,16,5,19,59
7,14,5,19,59
13,28,14,53,24
11,23,11,50,19
18,25,17,58,10
17,21,20,50,19
20,27,17,62,6
20,20,18,41,51
145,145,86,86,55
15,24,10,61,68
10,10,9,39,42
30,60,17,62,25
18,18,11,33,43
20,20,7,45,37
20,20,5,30,58
15,15,7,39,49
69,87,17,32,68
50,81,14,50,42
47,91,17,56,28
61,55,31,64,21
76,114,26,80,6
90,124,27,83,4
10,15,4,28,48
5,17,4,19,59
133,145,93,85,9
149,163,69,86,6
16,26,16,63,7
158,162,99,85,8
154,174,99,85,9
66,66,50,62,55
115,115,72,71,5
8,13,10,17,57
34,34,23,53,8
32,32,22,41,23
11,11,5,12,67
64,64,27,49,31
69,70,26,61,26
97,120,34,78,22
81,96,26,72,22
120,137,39,86,31
129,139,39,92,11
130,139,40,93,9
123,128,40,78,31
125,125,39,87,31
128,134,39,91,31
19,19,9,24,55
131,143,44,87,31
8,31,5,17,68
56,56,17,92,7
138,138,54,75,31
219,219,74,83,10
232,238,75,84,11
190,190,65,80,9
160,160,60,80,8
182,192,50,86,5
159,159,25,108,3
15,38,5,20,56
26,32,9,53,34
48,76,11,2,49
146,146,46,76,35
170,170,51,85,28
156,212,34,103,27
10,10,6,21,44
268,268,36,96,43
277,277,34,95,43
48,48,10,62,18
398,469,7,124,9
835,939,212,74,10
13,24,12,20,64
271,311,41,66,3
320,320,54,89,5
310,310,51,90,43
292,292,50,86,4
283,283,53,85,4
282,282,60,85,4
301,301,59,85,6
300,300,58,81,43
16,37,6,33,69
17,17,6,28,51
47,93,14,25,54
8,110,3,10,71
9,103,2,10,72
86,86,26,58,40
6,22,3,13,72
7,27,2,12,72
4,7,1,24,70
31,44,16,42,56
35,52,14,42,44
55,101,28,78,16
114,114,45,66,16
6,21,5,13,65
114,114,51,66,10
7,7,4,10,64
64,64,29,85,1
13,13,10,27,41
11,13,10,50,19
14,81,5,19,65
23,23,13,29,44
266,275,19,112,6
47,55,18,19,66
44,83,13,19,78
79,101,23,39,64
66,71,28,90,58
10,10,12,26,72
8,33,5,44,50
177,253,50,44,44
63,63,12,84,2
352,509,104,76,10
163,163,14,102,24
339,339,42,93,43
353,408,11,143,11
744,890,195,76,9
632,766,158,72,8
403,476,112,62,10
287,326,63,72,5
494,547,124,64,7
291,315,87,54,8
260,310,80,50,10
17,18,10,38,28
230,269,79,50,13
233,252,80,45,21
222,262,76,41,28
236,288,70,53,25
211,211,49,67,43
239,291,74,50,25
212,264,48,61,10
244,297,64,69,7
251,311,62,70,4
272,333,47,67,3
287,329,39,68,3
336,336,54,88,5
368,446,105,62,9
13,18,6,22,67
63,63,25,82,15
254,254,29,106,6
218,218,20,125,2
12,67,3,6,69
387,403,15,155,8
14,85,2,7,66
6,18,6,22,58
13,49,4,9,62
8,84,4,12,59
10,29,19,51,42
79,107,32,83,3
12,40,4,9,68
84,119,28,90,4
50,62,17,46,49
83,88,35,72,14
8,42,3,20,58
65,98,21,68,16
4,20,3,10,67
8,8,6,30,55
10,20,4,14,62
6,22,6,13,62
7,18,5,12,63
7,19,8,13,61
9,12,6,12,63
9,12,7,13,62
8,10,7,13,61
8,8,7,12,63
45,45,33,60,3
5,13,8,22,53
9,9,9,18,58
11,11,8,15,62
4,5,5,13,65
52,52,27,43,55
14,14,4,12,69
8,8,3,14,70
7,10,3,22,64
6,8,4,23,62
22,56,5,17,76
30,42,13,37,52
84,92,14,37,71
71,82,25,34,62
28,55,11,55,35
278,362,14,113,6
10,10,4,28,40
7,7,4,39,30
76,85,35,27,60
91,93,45,25,52
117,125,25,73,11
109,128,19,75,4
14,66,3,8,65
193,193,37,110,4
108,109,59,46,22
7,41,8,24,56
7,7,6,29,34
76,76,31,45,34
158,158,37,90,30
64,64,31,41,44
281,281,42,125,6
314,317,26,142,15
12,56,2,12,72
78,83,24,55,45
22,22,5,33,45
62,88,18,21,76
98,118,32,34,75
145,145,10,101,3
63,63,23,52,36
5,5,2,12,72
4,30,3,12,62
15,38,5,39,39
11,23,3,12,60
6,19,4,14,57
177,177,16,73,2
134,134,10,82,2
5,25,7,18,51
8,22,8,17,52
6,20,9,21,51
5,20,9,31,44
7,7,9,26,52
5,5,6,13,65
4,5,5,9,69
9,9,4,9,75
13,14,3,12,61
6,7,8,2,61
12,22,9,18,63
11,23,9,24,58
27,45,9,22,62
63,92,19,32,59
46,84,17,31,61
87,126,22,40,52
109,157,36,51,39
119,167,40,63,25
129,172,47,53,30
148,193,48,70,15
152,200,53,84,6
162,190,40,86,4
112,120,33,70,69
140,164,42,80,4
84,96,25,64,7
51,51,20,60,5
65,74,22,63,5
29,34,14,57,8
31,31,13,52,15
12,12,7,26,51
42,42,23,42,33
60,90,19,53,24
6,31,2,7,85
69,69,23,47,49
152,180,104,79,75
19,38,19,46,39
87,97,26,74,33
83,121,20,62,38
121,156,32,70,44
37,37,6,42,30
49,71,5,37,28
82,100,22,84,4
235,263,61,121,9
167,195,49,105,9
263,323,53,114,7
258,258,33,124,2
245,261,77,111,13
132,132,33,77,7
79,79,24,66,5
194,194,54,101,11
221,221,69,105,13
70,70,24,68,6
74,74,27,72,7
65,65,30,66,12
17,30,8,54,29
73,76,27,48,38
102,112,34,53,45
124,132,40,61,47
148,189,53,78,46
8,8,7,13,77
220,259,64,79,65
237,260,59,63,82
251,289,54,79,59
272,296,51,103,31
304,321,65,91,22
280,311,55,96,26
14,14,12,27,49
306,321,53,113,82
315,315,53,106,7
306,315,53,105,8
303,316,56,103,10
340,341,63,116,11
352,366,60,112,12
325,325,58,110,82
377,379,56,109,12
378,378,54,108,12
359,359,54,98,12
312,312,54,91,14
5,96,2,3,77
8,87,2,3,79
299,299,59,72,58
299,299,55,89,50
301,301,52,93,52
340,364,57,129,31
360,378,56,127,30
364,368,55,107,45
223,223,45,94,50
18,96,7,22,63
9,36,4,20,60
5,5,6,15,77
193,228,67,102,31
14,14,12,23,54
9,9,10,19,77
6,6,11,28,53
307,312,49,102,6
16,16,14,26,49
18,18,12,19,54
15,15,13,20,51
254,254,42,114,6
15,15,12,23,47
11,11,9,25,52
12,12,5,20,68
8,8,7,17,62
92,136,25,64,39
6,6,5,9,85
3,6,4,11,88
12,31,6,12,89
6,41,4,10,91
18,32,7,16,83
11,13,4,16,80
6,15,3,15,80
14,21,10,59,23
8,9,7,34,46
13,29,8,33,53
7,7,5,21,64
59,106,18,66,15
9,13,5,21,62
6,11,6,18,60
87,130,18,67,17
101,124,17,68,64
104,125,18,72,6
4,8,5,17,62
6,6,4,12,61
39,39,16,53,19
5,5,7,30,53
11,11,5,13,70
3,5,2,8,78
123,174,34,102,2
3,5,2,6,84
7,7,2,11,81
16,19,9,22,64
6,31,4,27,83
6,11,4,10,71
6,19,5,4,78
10,12,4,7,77
33,33,21,24,57
20,44,7,32,49
63,72,25,63,10
35,61,14,44,34
65,75,26,62,9
3,11,4,10,69
62,79,18,59,10
7,32,4,11,75
5,33,3,13,74
65,73,17,56,81
6,11,7,21,59
60,87,22,65,10
68,77,19,62,11
9,13,4,24,54
3,5,2,8,77
43,59,22,30,44
16,37,6,34,48
55,55,25,41,41
34,36,19,26,58
41,48,17,26,61
3,45,2,7,87
10,17,4,18,60
3,17,4,16,91
9,21,5,46,27
3,35,3,12,87
9,26,7,50,28
4,5,6,24,56
108,114,15,77,3
100,117,17,78,3
104,111,16,73,2
71,73,16,54,9
9,29,5,46,28
116,134,15,79,64
106,106,18,77,2
48,48,14,41,28
56,68,20,54,10
112,112,32,81,2
9,9,4,8,72
27,49,10,42,81
13,13,9,35,45
211,211,37,94,16
5,21,4,8,81
60,60,25,37,52
48,56,17,23,64
5,10,2,7,81
12,16,6,22,60
70,76,20,48,81
10,26,8,21,56
4,22,5,13,63
6,20,4,15,87
14,16,4,12,71
8,16,4,10,87
9,18,5,13,87
4,16,4,11,87
171,176,38,104,2
3,13,4,11,87
220,246,58,122,5
8,9,4,15,87
3,9,4,11,87
14,30,13,70,4
112,138,17,78,3
3,6,3,8,87
8,11,3,8,76
3,5,4,8,87
3,100,2,7,87
27,33,17,77,5
67,88,24,73,14
3,58,2,11,66
4,46,2,14,61
4,35,2,11,58
6,34,3,18,57
5,30,2,13,59
37,37,6,28,44
5,40,2,13,62
322,413,100,103,2
11,40,3,4,55
8,27,3,2,77
5,30,2,5,60
3,25,2,7,62
202,206,48,117,4
6,18,6,28,87
8,37,4,18,54
7,19,4,14,57
52,55,21,36,28
7,8,2,11,64
10,19,6,23,52
6,12,2,10,78
9,9,2,16,71
50,102,10,35,66
5,39,2,10,70
3,37,2,9,72
3,52,2,10,71
6,13,5,18,67
5,17,3,17,63
10,15,5,19,68
9,19,4,17,58
8,14,5,15,69
5,18,3,9,68
47,48,5,30,34
25,28,12,52,20
12,15,5,42,29
11,15,6,51,21
12,23,7,64,8
11,16,6,54,19
109,131,18,71,64
15,18,7,34,44
28,28,14,43,31
207,207,44,91,26
17,17,9,24,52
11,11,6,13,66
14,14,5,13,69
10,29,4,11,75
11,27,4,15,70
28,58,10,38,53
49,75,14,43,62
58,85,12,46,60
59,100,22,56,23
141,196,42,113,2
181,228,42,122,2
6,29,3,2,85
220,250,64,119,5
290,386,77,80,3
288,350,83,48,5
69,69,24,62,2
170,183,37,51,2
108,108,30,66,2
250,272,61,48,4
73,115,28,64,2
107,141,40,66,3
98,125,46,69,4
115,173,86,76,10
8,33,2,18,61
66,77,24,57,45
31,48,8,23,84
149,184,78,90,29
151,176,72,91,32
41,63,7,58,40
7,23,8,46,41
127,169,44,100,13
12,19,2,22,64
4,67,2,2,68
5,53,2,7,70
141,247,42,88,10
172,223,55,126,3
183,224,49,126,2
255,255,39,118,2
291,373,76,104,3
215,274,59,126,4
7,12,4,11,87
8,26,2,9,61
3,37,3,15,55
136,146,30,88,2
8,8,5,20,59
15,36,5,31,54
51,51,18,52,18
31,31,12,29,40
27,27,9,23,51
21,21,9,20,56
18,38,6,18,67
16,18,4,17,69
19,19,8,17,63
19,28,4,26,60
17,39,5,37,47
85,171,21,67,30
116,151,30,96,8
3,5,2,7,81
169,203,50,98,12
163,172,48,97,18
146,146,39,74,36
149,149,34,51,2
128,156,37,60,24
146,146,29,50,2
5,17,5,11,59
129,129,18,83,2
136,136,17,85,2
133,133,11,83,2
6,22,6,12,57
141,141,24,63,2
152,152,14,79,2
191,191,19,77,4
27,63,11,71,5
202,202,37,76,15
13,29,4,29,59
13,13,9,21,63
8,8,2,6,87
14,31,5,10,77
198,198,37,97,12
204,204,30,107,2
7,17,4,16,68
227,227,27,116,2
248,260,32,122,2
46,46,5,32,37
529,778,257,99,4
258,258,40,121,2
243,243,35,116,2
33,33,16,76,3
176,227,44,111,7
106,135,39,69,2
97,143,24,80,3
232,232,30,96,2
226,226,30,96,2
232,232,35,96,2
143,143,14,37,28
10,10,11,25,49
270,270,54,112,19
16,82,6,20,60
378,381,61,124,30
236,236,48,107,48
235,235,49,108,53
247,247,49,106,62
247,247,41,134,19
250,250,38,150,3
273,273,46,162,2
276,276,59,160,2
270,270,54,159,2
279,279,59,158,62
256,256,48,117,62
280,280,57,84,62
272,272,50,84,62
272,272,51,102,62
273,273,49,139,62
274,274,43,139,62
182,182,38,66,48
259,259,43,117,5
155,155,30,67,39
87,87,18,47,48
171,171,32,80,29
226,226,48,84,50
16,16,10,22,65
7,18,2,18,68
33,33,10,62,17
3,7,3,12,68
10,22,2,19,68
129,155,40,104,38
12,12,3,27,58
157,213,118,85,15
9,29,2,8,71
3,39,2,9,84
38,38,21,23,59
12,12,9,64,15
62,91,25,50,81
4,8,2,5,80
57,72,21,57,8
51,71,17,53,81
5,8,2,12,71
5,15,6,31,51
6,9,7,7,70
3,12,8,31,47
5,5,5,19,66
10,10,3,8,77
3,5,2,10,79
24,33,11,32,42
3,5,2,5,89
12,12,2,7,88
12,39,3,11,87
38,80,7,23,80
61,105,12,47,42
9,33,2,12,68
64,116,13,43,53
61,101,13,54,30
6,17,6,25,60
64,92,30,48,89
96,129,27,74,37
71,112,42,50,24
84,113,38,58,16
93,125,39,64,8
97,130,27,78,3
250,250,33,110,2
91,127,23,74,2
245,245,29,102,2
87,131,22,73,2
8,42,4,2,75
93,114,27,66,11
13,13,6,23,63
48,72,14,50,39
4,5,5,11,79
107,143,25,86,33
97,118,21,74,42
92,111,22,42,72
74,97,21,30,76
62,105,19,34,72
72,118,25,61,43
95,159,33,80,25
104,126,33,82,16
107,155,32,87,5
134,168,36,92,2
131,156,35,95,2
137,172,31,99,2
149,176,29,92,2
174,187,25,79,2
170,170,23,76,2
160,163,39,79,2
167,167,31,83,2
165,178,26,82,2
174,184,25,80,2
160,160,46,77,76
163,177,52,79,10
170,181,56,62,31
171,180,51,64,76
171,189,46,67,42
158,167,38,56,58
79,79,14,19,85
13,139,2,3,85
6,160,2,3,84
10,102,2,4,82
12,75,2,5,80
282,282,59,64,52
295,295,56,81,28
11,113,2,2,76
128,128,16,43,38
100,161,20,93,4
91,108,25,77,3
24,32,8,67,16
13,41,4,2,75
82,109,23,66,5
5,32,2,8,56
9,36,2,4,58
3,18,3,5,71
3,27,4,11,73
45,62,15,49,17
3,6,4,6,71
27,52,8,68,9
22,49,9,67,11
9,18,8,8,72
89,89,29,73,3
189,189,43,83,22
7,22,3,12,61
43,57,15,50,81
210,210,25,80,6
5,28,7,6,74
7,7,8,23,58
87,98,25,63,2
38,53,15,41,27
3,11,4,11,66
48,71,16,56,81
21,48,7,74,6
6,15,2,6,82
98,98,17,55,6
260,260,36,122,2
5,35,2,12,57
143,173,38,64,48
78,78,4,52,7
154,179,45,88,25
69,71,5,47,13
53,53,5,26,31
68,109,27,84,3
24,38,16,77,2
55,55,5,29,27
76,76,6,20,30
62,62,5,22,34
86,86,5,22,25
94,94,5,31,24
84,84,5,20,29
92,92,5,36,19
90,90,5,53,4
100,100,7,46,13
119,119,10,36,25
245,245,35,100,4
4,51,2,2,77
133,133,16,50,44
135,135,13,50,52
97,97,12,51,52
61,61,10,42,53
3,5,5,11,73
9,18,5,25,62
17,29,10,51,34
9,18,5,20,66
8,23,2,24,54
4,20,5,22,59
7,20,5,19,60
3,19,5,17,64
5,7,4,18,91
104,135,17,75,64
8,12,5,16,68
11,17,7,25,55
218,218,29,114,2
3,5,4,11,69
5,19,2,6,80
6,17,5,10,74
200,200,38,90,19
5,5,2,14,78
10,10,6,18,71
10,10,5,14,78
3,13,4,11,84
145,175,86,85,26
8,31,6,16,83
23,32,8,44,38
28,54,7,29,77
32,52,7,39,62
37,53,12,51,42
29,51,9,58,36
37,58,7,57,39
10,27,12,62,22
120,157,32,108,2
57,84,24,45,43
34,40,6,47,23
52,52,4,32,27
162,191,50,108,10
54,54,17,75,3
233,233,34,114,2
119,139,32,104,3
18,35,18,66,18
79,84,25,63,42
24,24,16,34,53
9,9,12,20,71
126,145,57,83,35
14,18,8,20,77
18,26,8,17,78
7,26,8,24,68
12,30,7,34,60
130,152,52,89,29
61,89,16,63,25
13,24,10,39,45
47,69,15,41,52
6,15,3,14,80
8,16,8,44,36
15,28,8,39,44
47,86,10,75,8
10,10,5,27,53
8,10,6,28,53
4,11,6,43,37
6,14,6,64,16
83,122,32,81,6
23,23,10,54,27
45,77,9,66,26
37,62,6,52,46
6,6,7,17,75
12,12,5,15,80
8,22,5,14,88
7,39,6,14,87
16,19,6,13,86
14,21,5,16,84
11,27,5,26,70
94,94,46,84,19
11,23,9,34,56
15,29,8,32,61
16,36,9,46,43
98,137,27,67,20
4,17,4,19,72
19,26,11,65,14
7,34,4,2,85
22,26,8,72,9
22,28,9,76,3
63,63,28,50,27
19,28,11,71,6
16,23,12,66,10
24,30,11,56,21
28,40,7,24,83
17,24,6,29,58
21,21,6,22,69
21,21,5,24,71
18,55,5,33,68
30,44,6,37,67
23,42,6,31,74
30,45,5,30,76
32,57,6,36,62
11,11,9,23,64
17,17,12,23,70
5,15,10,30,54
14,21,8,41,46
45,67,11,56,28
101,117,26,59,35
3,41,2,2,75
68,139,16,89,2
6,31,2,2,85
116,145,19,80,5
124,175,21,92,6
106,131,19,77,3
7,9,6,31,49
12,15,7,77,7
18,31,8,32,62
8,8,6,28,60
89,191,31,94,38
71,71,12,42,82
107,107,19,64,66
53,75,9,40,80
53,62,7,42,73
51,61,8,74,35
41,70,8,73,31
3,13,2,13,82
54,86,8,101,6
56,108,15,101,2
74,121,22,101,2
15,15,10,36,43
12,12,2,20,67
24,24,9,45,42
9,9,8,18,68
12,12,13,28,52
58,58,21,88,5
8,8,9,51,29
11,11,9,42,42
126,697,41,95,23
4,4,3,15,77
51,102,12,88,12
5,5,2,10,87
3,16,4,11,92
12,40,5,16,87
16,23,3,19,82
18,27,3,37,59
14,21,3,27,72
15,39,5,50,41
11,35,6,49,41
10,28,7,48,39
