"TEMP","PRES","DEWP","RAIN","WSPM","CO"
21.3,1010.4,18.5,0,1.9,600
21.2,1011.3,18.4,0,1.1,800
20.9,1011.7,18.3,0,0.9,800
21.3,1011.8,17.9,0,0.6,800
21,1011.8,18.6,0,0.3,1200
21.3,1012.1,17.9,0,1,1100
21.4,1012.2,18.4,0,1.1,1100
21.4,1012.5,18,0,1.4,1000
21.5,1013.3,16.9,0,1.2,900
21.6,1013.9,16.8,0,1.3,700
22,1014.3,17.6,0,1.1,800
22.7,1014.6,15.8,0,1.9,800
22.6,1014.5,14.7,0,2.2,700
22.8,1014.6,14.9,0,1.6,600
23.4,1014.3,14.7,0,1.8,600
23.4,1013.9,15.2,0,0.9,600
23,1013.8,16.1,0,1.3,600
22.8,1013.8,16.3,0,1,700
22.4,1013.6,16.4,0,1.1,700
22.3,1013.6,17.2,0,0.6,800
22,1013.9,16.5,0,0.9,800
22.4,1015,15,0,1.2,800
19.1,1015.8,16.5,3.5,1.2,800
18.7,1016.2,17.2,1.9,1.2,800
18.4,1015.8,17.1,1.3,0.7,800
18.3,1015.4,17,0.8,1.6,700
18,1015.7,16.8,0.7,1.1,600
17.9,1016,16.6,0.3,1.5,600
18,1015.9,16.8,0,0.4,500
18,1015.7,16.7,0.1,0.7,600
18.3,1015.7,17,0,0.6,600
18.2,1015.7,16.9,0,1.3,600
18.3,1016,16.6,0,0.9,600
18.9,1016.2,17,0,1.2,600
19.5,1016.5,17.1,0,1.2,700
20.6,1016.6,16.8,0,1.5,700
21.7,1016.2,16.4,0,1.2,600
22.2,1015.6,14.8,0,1.7,500
21.5,1015.3,14.6,0,2.4,500
20.5,1015.3,14.8,0,3.1,500
20,1015.5,13.5,0,1.7,400
20.2,1015.4,13.2,0,1.1,400
19.8,1015.7,13.9,0,0.9,500
19.2,1016,14,0,2,600
18.7,1016.7,13.5,0,1.2,700
17.5,1017.2,14,0,0.7,700
16.6,1017.7,14.4,0,0.4,700
15.7,1017.9,14.4,0,0.8,700
17.6,1018,12.9,0,1.7,500
16.9,1018.1,12.4,0,1.6,400
15.4,1018.2,12.5,0,1.4,400
14.4,1018.3,12.3,0,1.2,400
15.9,1018.4,10.6,0,1.3,400
15.4,1018.8,10.8,0,1.5,300
15.2,1019,10.6,0,1.5,300
16.7,1019.4,10.1,0,0.9,300
17.7,1019.5,9.8,0,2,400
19.3,1019.7,9.2,0,2,400
20.5,1019.9,8.5,0,2.6,300
21.9,1019.3,9.8,0,1.9,300
22.6,1018.2,8.7,0,2.1,300
23.5,1017.4,8.4,0,1.9,300
24.4,1016.6,7.9,0,1.5,200
24.9,1015.9,7.5,0,1.8,200
25.4,1015.5,8.8,0,1.2,200
24.5,1015.4,8.4,0,1.4,200
22.4,1015.4,10.8,0,0.3,200
19.4,1015.5,12.2,0,0.6,300
17.8,1015.9,13.1,0,0,900
17.4,1016.3,12.9,0,1.2,1000
16.9,1016.4,12.6,0,0.7,700
16.2,1016.6,12.4,0,0.7,900
15,1016.5,12.9,0,0.5,1200
14,1016.8,12.6,0,0.9,1400
13.7,1017,12.3,0,0.7,1400
13.5,1017,11.7,0,0.5,1000
14.8,1017.1,10,0,1.6,600
15.2,1017.2,10,0,1.2,300
14.8,1017.3,10.2,0,1.3,300
16.1,1017.6,10.6,0,1.1,400
18.2,1017.9,10.3,0,1.5,400
19.9,1018.2,11.6,0,1.8,500
21.6,1018,11.3,0,1.8,500
26.6,1014.2,6.1,0,1.3,300
24.4,1014.1,7.5,0,1.2,400
21.4,1014.3,11.1,0,0.8,500
19.6,1014.9,10.8,0,0.5,700
18.8,1015,10.1,0,0.8,800
17.5,1014.9,12,0,0.6,700
16.9,1014.9,11.8,0,0.7,800
16.5,1015,11.6,0,0.5,900
15.5,1014.6,11.9,0,1.2,1100
15.5,1014.9,11.9,0,0.7,900
16.1,1014.6,12.3,0,1.1,1000
15.9,1014.8,12.5,0,1,1000
16.6,1015,13.1,0,1.3,1100
16.6,1015.4,12.9,0,1.1,1200
16.6,1015.9,13.3,0,0.9,1100
16.9,1016.2,14,0.1,1.2,1200
18.7,1016.7,14.2,0,1.3,1400
23.475,1009,14.5,0,1.2,1400
20.625,1009,15.3,0,1.2,1700
20.85,1009,15.8,0,1.3,1600
20.8,1010,15.7,0,0.6,1400
20.3,1010.25,16.8,0.8,1.4,1400
18.65,1009.75,17,3.4,1.3,1200
18.05,1009,16.8,0.2,1.1,1100
17.4,1009,16.8,0,1,1100
17.4,1009,16.8,0.1,1,1100
18.075,1009,17.3,0,1.4,1200
19.45,1009,17.5,0,1.8,1300
20.9,1009,17.3,0,1.2,1200
22.075,1009,17.5,0,1.3,1100
26.225,1006,17.2,0,2.1,1000
25.35,1006,17.3,0,1.1,1100
24.45,1006,17.1,0,1.5,1200
23.65,1006.75,16.7,0,0.9,1600
22.775,1007,16.5,0,1.3,1900
22.675,1007,16.2,0,0.9,2100
22,1007.25,16.7,0,2,1900
20.825,1007.75,17.3,0,0.8,1800
20.8,1008.3,17.6,0,0.6,1500
21.1,1008.7,14.7,0,1.7,1000
18.9,1006.6,17,2.9,0.6,600
18.7,1006.6,16.5,0.1,0.5,600
18,1006.3,16.8,0,0.2,600
18.075,1006.25,17,0,0.7,700
19,1007,17.3,0,2,700
20.3,1007,17.2,0,1.6,800
22.025,1007,17,0,1.2,900
23.325,1007,17,0,0.6,1000
24.5,1006.25,17.2,0,1.4,1100
26.6,1004.9,17.7,0,1.2,1200
27,1004.1,17.8,0,1.6,1200
26.875,1004,17.8,0,2.3,1300
26.7,1004,18.2,0,1.7,1300
26.45,1004,18.4,0,1.7,1300
25.9,1004.5,18.5,0,0.8,1400
23.5,1004.7,19.4,0,0.9,1500
22.9,1005.4,19.3,0,0.5,1600
22.3,1006,19.5,0,1.4,1900
21.5,1006.4,19.2,0,1.2,1900
21.3,1006.8,19,0,1.2,1800
21.7,1007.1,18.9,0,1.1,1900
21.475,1007,18.3,0,1.7,1900
20.975,1008,18.3,0,0.9,1700
20.775,1008,18.4,0,0.9,1600
21.05,1008,18.5,0,1.5,1600
21.05,1008.75,18.5,0,1.7,1400
20.8,1009,18.5,0,1.5,1300
20.8,1009.9,18,0,1.4,1200
20.8,1010.7,18,0,1.5,1100
21.975,1011,18.2,0,2.1,1200
23.1,1011.8,18.2,0,2,1200
24.1,1011.75,18.6,0,4.2,1300
25.2,1011,18.7,0,1.6,1400
25.2,1010.1,19.1,0,2,1700
26.4,1010,18.2,0,0.6,1800
26.825,1009.25,18.1,0,2.1,2300
27.15,1009,18.4,0,1.3,3300
26.825,1009,19.1,0,1.3,3800
26.2,1009,19.6,0,1.3,2400
21,1011,17.9,0,1.9,1000
20.7222222222222,1011,17.9,0,0.6,1200
20,1011,18.5,1.7,1.1,1500
18.7,1010,17.5,3.8,1.9,700
18.4,1010.75,17.6,14,2.1,600
18.575,1010.25,17.8,0.7,1.8,600
18.725,1010.5,17.9,0.5,2.6,800
18.2,1010.8,17.2,1.8,1.2,1000
18.9,1011.25,18,0.3,1.3,1100
19,1011.75,18,0.9,1.1,1100
19.125,1011,18.1,0,1.2,1200
19.3,1011,18.1,0.1,2,1300
19.425,1010,18.2,0,1.4,1200
19.975,1009.25,18.3,0,2.1,1300
20.725,1008.75,18,0,1.8,1200
21.175,1008.5,17.8,0,0.9,1200
21.475,1008,18,0,1,1300
21.3,1008,18.2,0,0.7,1400
19.5,1008.6,18.5,0,0.3,1400
18.7,1009.5,18,0,0,1600
19.1,1010.1,18.4,0,0.8,1800
19.1,1010.1,18.4,0,0.7,1700
19,1010.1,18.3,0,0.7,1900
18.8,1010,18.1,0,0.5,2200
18.9,1009.9,18.2,0,0.8,2100
18.8,1010.3,18,0,1.3,1700
20.4,1011.1,12.1,0,3.3,900
19.2,1012.2,7,0,4.5,500
17.4,1014,5.3,0,4.6,500
16.3,1016,3.7,0,4.6,500
16.25,1015.75,4,0,4.2,500
16.2,1017.25,3.3,0,5.7,500
16.85,1018,3,0,6.2,400
17.9,1018,2.4,0,5.9,400
18.875,1018,1.9,0,5.9,400
19.725,1017.75,2.1,0,5.4,400
20.475,1017.25,2.1,0,5.6,400
20.225,1017,2.1,0,4.1,400
20,1017.75,2.7,0,3.8,300
19.85,1018,2.7,0,4,300
18.9,1018.75,2,0,5.4,300
18.05,1019.75,1.2,0,3.6,300
17.85,1020.75,0,0,3.7,300
17.225,1021.75,0.3,0,2,400
16.35,1022.25,2.2,0,1.3,300
15.525,1023,3.2,0,1.1,300
13.85,1023,3.9,0,1.5,300
13.15,1023,4.2,0,1.6,200
13.2,1023.75,3.8,0,2,500
13.625,1023.75,1.8,0,2.9,400
13.55,1023.25,0,0,2.4,300
13,1024,-0.3,0,2.6,300
12,1024,-0.3,0,1.9,200
12.125,1024,-0.8,0,1.2,300
13.7,1025,-0.8,0,3.1,300
15.05,1025,-1.8,0,3.5,300
16.1,1025,-1.5,0,4.5,200
16.975,1024.5,-1.2,0,3.4,200
17.775,1023.5,-0.9,0,1.7,200
19,1021.5,-1,0,2.5,200
19.025,1021.5,-0.5,0,2,200
19.75,1020.25,-0.9,0,1.8,200
20.125,1019.75,-1.2,0,1,200
20.525,1019,-0.5,0,1.7,200
19.475,1019,0.3,0,1.5,300
13.5,1018.6,6.6,0,0.2,600
15.5,1019,2.4,0,0.6,800
14.175,1019.25,2.6,0,0.8,800
13.85,1019.5,3.5,0,1.2,800
9.325,1018,6.7,0,0.8,1200
9.175,1018,6.8,0,0.7,1000
8.65,1018,6.7,0,0.7,800
8.7,1017.75,6.7,0,1.2,800
9.075,1018,6.5,0,0.8,600
12.1,1018,6.8,0,1.6,600
14.3,1017.9,6.4,0,1.2,600
16.4,1017.3,6.8,0,1.1,800
18.7,1016.3,7.2,0,1.7,800
19.9,1015.6,2.7,0,3.2,600
20.6,1014.1,3.3,0,2.8,400
21,1013.2,3.7,0,2.9,400
21.4,1012.6,4,0,2.3,400
20.9,1012.4,4.4,0,2.4,500
20.3,1012.1,4.7,0,1.7,500
19.6,1012.2,4.9,0,1.4,600
17.5,1012.5,6.7,0,0.8,700
15.5,1012.7,10.3,0,1,700
15.5,1012.9,9.8,0,0.5,800
14.9,1013,10.5,0,0.5,1300
14,1012.8,11,0,0.7,1700
15,1012.6,9.1,0,1.2,1600
13.8,1012.6,10,0,1,1500
12.7,1012.7,10.4,0,0.2,1300
11.8,1012.6,10,0,0.7,1200
12.4,1012.5,9,0,1.1,900
13.2,1012.8,8.5,0,1.2,700
12.425,1013,9.3,0,1,600
12.7,1013.1,8.8,0,0.5,600
15.4,1013.3,8.6,0,1.1,800
17,1013.3,9.4,0,1.3,700
18.8,1013,9,0,1.4,700
20.2,1012.3,8.5,0,1.1,700
21.3,1011.6,8.9,0,1.5,700
22.6,1010.6,7.6,0,1.2,800
23.6,1009.6,9.6,0,1.5,900
24.4,1009.1,9.2,0,0.9,900
24,1008.8,8.8,0,2.3,900
23.3,1009,9.3,0,1.7,900
21.6,1009,9.5,0,1.3,1000
17.9,1009.3,12.6,0,0.4,1100
16.9,1009.6,12.4,0,0.6,1400
16.5,1009.9,12.1,0,1,1500
16.2,1010.3,12.2,0,1.2,1500
18.2,1010,10.3,0,1.1,1700
17.6,1009.8,10.7,0,1.3,1800
15.3,1009.9,11.5,0,0.9,1400
16.2,1010.9,11.6,0,2.3,1300
15.2,1010.9,11.8,0,1.1,1500
15.3,1010.6,11.7,0,1.4,1500
14,1010.6,12,0,0.3,1500
14.2,1010.6,12.4,0,0.6,1600
14,1011,12.7,0,0.7,1600
16.3,1011.3,13.2,0,0.5,1800
18.4,1011.5,12.4,0,0.6,1900
19.6,1011.5,12.6,0,1.1,1900
21.2,1010.9,12.3,0,1.2,1900
22.6,1010.4,13.1,0,0.8,1800
24.1,1009.7,12.1,0,1.4,1900
24.9,1009.4,10.4,0,1.8,1400
24.7,1009.4,6.9,0,2.4,1100
24.2,1009.2,8.2,0,1.9,1000
23.5,1009.3,11.5,0,0.9,1000
20.6,1009.6,13.1,0,0.3,1000
18.7,1010.1,14,0,0.7,1100
17.8,1010.7,13.9,0,0.6,1400
17.4,1011.2,14.9,0,0.4,1800
17.4,1011.3,13.9,0,0.8,1900
17.4,1011.7,14.5,0,0.8,2000
17.4,1011.5,14.3,0,0.7,1800
16.6,1011.5,14.2,0,0.9,1800
16.5,1011.1,13,0,0.9,1800
15.6,1011.1,12.9,0,0.9,1700
14.6,1010.6,13,0,0.4,1500
14.3,1010.6,12.8,0,0.4,1500
14.9,1010.3,11.9,0,1.3,1400
16.1,1010.8,11.7,0,0.7,1200
17.6,1010.8,11.6,0,1.1,1200
17.5,1011,12.6,0.2,1,1300
19,1010.5,12.3,0,1.3,1300
20.1,1010,12.6,0,1.8,1400
21,1009.5,12.9,0,1.4,1300
23,1008.4,12.6,0,1.1,1300
24.3,1007.4,13.2,0,1.4,1300
24.5,1006.9,13.4,0,1.5,1200
24.5,1006.3,14.9,0,1.5,1300
24.1,1005.8,15.3,0,1.4,1300
22.1,1005.9,15.7,0,0.4,1400
20.6,1005.7,16.8,0,0.7,1500
20.3,1005.7,17.3,0,0.5,1800
20.4,1005.6,17.4,0,0.8,2100
22,1005.4,16.9,0,1.6,2000
21.5,1005.3,17.3,0,1.4,1400
20.6,1005,17,0,1.5,1200
19.8,1004.8,16.8,0,1.5,1200
19.5,1004.9,16.9,0,0.9,1100
19.6,1004.6,16.8,0,0.8,1000
19.5,1005.1,17.1,0,1.2,900
19.2,1005.1,17,0,1,900
18.8,1005.6,17.1,0,1,1000
18.2,1005.9,16.9,0,0.8,1200
19.6,1006.5,17.2,0,1.9,1200
20.7,1007.2,17.5,0,1.4,1200
22.5,1007.2,18.1,0,1.1,1200
23.9,1007.2,17.9,0,1.2,1200
25.2,1007.2,17.1,0,1.6,1200
26.7,1006.4,16.3,0,1.9,1100
27.9,1006.2,15.2,0,1.7,900
28.4,1006,13.5,0,1.8,700
28,1006.4,15,0,2,700
27.2,1006.6,14.9,0,1.3,800
23.8,1007.4,17.1,0,0.2,900
21.4,1008.2,17.6,0,1.1,1100
20.3,1008.8,17.7,0,0.1,1500
19.6,1009.4,17.6,0,0.2,1800
21.5,1010,17.7,0,0.6,1900
22.2,1010.6,18.6,0,4.7,1600
21.3,1011.3,13,0,3.6,1100
20.3,1011.3,12.5,0,3.8,700
19.8,1011.2,12.8,0,3.6,800
19.1,1011.6,12.4,0,2.9,900
18.5,1011.5,12.5,0,2.3,700
17.8,1011.6,13.1,0,1.8,700
17.7,1012.6,11.9,0,3.7,800
17,1012.9,11.7,0,2.6,700
16.9,1012.6,11,0,3.2,800
16.9,1012.3,11.2,0,3.1,800
16.9,1012,11.8,0,2.2,800
16.8,1011.1,12.3,0,1.5,800
16.7,1010.5,12.8,0,1.4,800
16.8,1009.3,11.9,0,1.1,900
16.8,1008.6,11.3,0,2,1300
14.9,1009,12.6,0.5,3.5,1500
14.8,1009.6,13.5,5.1,2.5,1400
14.7,1009.5,13.7,1.6,1.6,1200
14.9,1009.9,14.1,0.3,1.5,1400
15.1,1011,14.1,0,1.2,1500
15.1,1011.8,14,0,1.6,1400
15.2,1012,14.2,0,0.9,1300
15.2,1012.3,13.9,0,1,1300
15,1012.4,13.7,0,0.7,1300
14.4,1012.3,13.4,0,0.5,1300
13.6,1012.5,12.7,0.1,1.1,1200
13.2,1012.8,12.4,0,0.2,1200
14.2,1012.8,13.6,0,1.1,1200
14.3,1013.3,13.3,0,1.3,1400
14.5,1013.7,13.4,0,0.9,1300
14.4,1013.9,13.3,0,1.3,1400
14.7,1014.1,13.1,0,1.3,1300
15.4,1014.7,13.2,0,1.3,1200
15.6,1015.3,12.2,0,2.5,1200
16.2,1015.3,12.4,0,1.4,1100
17.2,1014.9,12.5,0,2.4,1100
18.9,1014,13.1,0,2.5,1100
20.6,1013.4,12.8,0,1.6,1000
21.4,1013.1,12.5,0,2.8,1000
20.8,1013.1,13.2,0,2.6,1100
20.8,1013.1,13,0,1.9,1200
20.6,1013.7,13.3,0,1.7,1100
19.5,1014.3,13.9,0,1,1200
17.4,1014.9,14.5,0,0,1200
16.6,1015.7,14.8,0,1.3,1400
16.5,1016.9,14.5,0,1.2,1800
15.8,1017.5,14.2,0,1.2,2000
15.2,1018.2,13.7,0,1.2,2300
14,1018.4,13,0,0.4,2200
13.2,1018.6,12.4,0,0.8,1700
14,1019.3,13.4,0,1.1,1700
14.5,1019.6,13.7,0,1.2,1700
14.9,1020.2,13.4,0,0.7,1600
15.4,1020.6,13.8,0,1.6,1700
15.7,1021.2,13.4,0,1.3,2200
15.6,1021.9,13.1,0,2,3000
15.3,1022.7,13,0,2.1,2700
15.6,1023,12.7,0,1.8,2300
15.5,1023,12.6,0,1.6,1800
15.9,1022.5,12.5,0,2.1,1600
16.4,1022,12.7,0,1.9,1600
17,1021.6,12.7,0,1.8,1200
17.5,1020.6,13,0,1.4,1100
17.5,1020.4,13.2,0,1.7,1100
17.3,1020.2,13.2,0,1.5,1100
17,1020.2,12.5,0,1.7,1300
14.8,1020.2,13.7,11.7,2.5,1700
14.6,1020.2,13.1,10.9,1.8,1900
14.6,1020.8,13.6,1.3,1.1,2100
15,1020.6,13.7,0.8,1.9,1600
14.9,1020.3,13.4,3.2,2.1,800
14.3,1020.6,13.2,2.3,2.5,800
13.9,1019.8,12.6,3.2,2,800
13.4,1019.6,12.1,2.2,2.4,1100
13.2,1019.1,12.1,3.4,1.9,1100
12.9,1018.2,12,0.7,2.1,1400
12.7,1017.7,11.6,0.5,1.9,1700
12.4,1017.2,11.5,2.1,1.1,1800
12.1,1017.1,11.2,1.3,1.3,1900
12.1,1016.2,11,1.8,1.9,2000
12.2,1016.3,11.3,2.6,1.8,2100
12.5,1016.3,11.6,1.5,1.7,2100
12.7,1016,11.9,1,2,2000
12.7,1015.5,11.9,1.2,0.9,2000
13.1,1014.6,12.3,1.2,1.1,2000
13.4,1012.7,12.6,1.6,2.4,2100
13.5,1012.4,12.4,0.2,1.1,2100
14.4,1011.7,12.8,0,1.4,2200
14.9,1011.7,12.9,0,0.7,2200
14.9,1012.5,12.8,0,0.9,1900
14.9,1012.5,13.3,0,0.7,1800
14.4,1012.9,13.3,0,0.4,1900
13.9,1013.3,12.8,0,0.2,2000
13.9,1014.2,11.9,0,2,1800
13.9,1014.4,8.5,0,2.2,1500
15.9,1014.8,0,0,4.1,300
15.1,1015.1,-1.1,0,2.8,300
14.7,1015,-2.7,0,3.5,300
14,1015.4,-2.5,0,3,400
13.2,1015.3,-2.3,0,4.7,800
12.1,1016.5,-2.5,0,2.8,800
11.1,1017,-1,0,2.8,800
10.1,1017.8,-1.3,0,1.6,800
9.5,1018.6,-1.3,0,2.2,900
11.1,1019,-1.7,0,3,900
11.8,1019.9,-2.4,0,4.4,900
12.7,1019.8,-2.4,0,3.2,900
15.1,1019,-1.5,0,3.4,300
15.7,1018,-2.3,0,3.6,300
16.9,1017.2,-2.2,0,2.1,200
17.1,1017.1,-2.1,0,3.3,200
17.3,1017.4,-2.4,0,2.7,200
16.9,1017.8,-2.8,0,1.7,200
12.8,1018.1,1.1,0,0.7,300
9.6,1018.7,4.4,0,0.4,300
9.2,1019.4,4.8,0,0.3,600
8.3,1019.9,4.1,0,0.5,600
8,1019.9,5.5,0,0.2,800
7.4,1020.4,5,0,0.6,1000
7.1,1020.7,5.4,0,0.5,1300
5.9,1020.4,4.5,0,0.8,900
5.5,1020.4,4.3,0,0.9,1200
5.2,1020.7,3.8,0,0.9,1100
5.4,1020.5,3.6,0,1.5,700
5.8,1020.5,3.6,0,1.1,700
6.4,1020.8,4.1,0,0.9,800
7.4,1021.3,3.8,0,1.2,900
8.3,1021.3,3.7,0,1.2,600
10.5,1020.9,3.3,0,1,600
12,1020.5,4.5,0,0.9,700
13.9,1019.8,4.2,0,1.1,900
16.2,1018.4,2.6,0,2.1,900
17,1017.5,1.4,0,2.1,400
17.3,1016.9,0.4,0,3.9,400
17.5,1016.3,-2.2,0,2.7,300
16.5,1016.3,-0.3,0,1.8,400
14.8,1016.4,1,0,1.5,500
12.3,1016.6,3.5,0,0.8,600
9.2,1016.8,5.7,0,0.9,700
9.4,1016.8,5.9,0,0.7,700
8.1,1016.8,6.2,0,0.7,900
8,1016.6,6,0,0.5,1000
7.5,1016.5,5.5,0,1.1,1100
7.2,1016.2,5.2,0,0.9,1400
6.6,1015.8,5.2,0,1,1500
6.5,1016,5.3,0,0.8,1500
6.1,1015.7,5.2,0,0.9,1300
5.7,1015.7,4.8,0,0.8,1300
6.8,1015.9,5.7,0,1.4,1100
9,1016.1,5.4,0,1.3,800
10.9,1016.1,5.8,0,1.3,900
12.7,1015.7,5.8,0,1.4,900
14.3,1015.1,6.4,0,1.4,1000
15.7,1014,5.9,0,1.1,1200
17.2,1012.6,5.8,0,0.8,1300
17.8,1011.7,5.7,0,1.6,1300
18.6,1011.3,7.1,0,2,1200
18.5,1010.8,7.3,0,1.1,1200
17.3,1010.9,8.2,0,0.9,1300
14.8,1011.1,8.7,0,0.5,1300
12.7,1011.6,9.9,0,0.2,1400
11.8,1012.1,9.9,0,0,1700
11.2,1012.6,9.8,0,0,2100
11.6,1014,9.5,0,1.2,2800
10.2,1014.1,8.8,0,0.5,2200
10.2,1014.2,8.5,0,0.9,2100
9.3,1014.3,8.1,0,0.6,1600
8.7,1013.9,7.5,0,0.9,1500
8.3,1014.8,7.4,0,0.6,1400
7.8,1015.4,6.9,0,1.2,1400
9.7,1016.1,7.8,0,1.9,1400
10.1,1017,7.9,0,1.8,1200
11.7,1018.1,8,0,2,1200
14.8,1019.1,9.6,0,1.2,1200
17.3,1019.3,9.2,0,1.6,1300
17.1,1019,9.3,0,3.5,1800
17.6,1018.3,10.5,0,3.2,2200
18.2,1017.5,10.8,0,2.9,2900
18.4,1016.9,10.7,0,2.3,2900
18.3,1016.8,10.9,0,2.2,2400
17.9,1017,10,0,2.6,1600
17.3,1017.5,10.7,0,1.7,1300
15.6,1018.2,10.8,0,1.1,1200
15,1019,10,0,1.4,1100
14.3,1019.7,9.3,0,1.4,1000
13.8,1020.6,8.8,0,1.8,1000
13.6,1021,8.6,0,1.1,1000
13.7,1021.4,8.1,0,1.4,900
13.3,1021.5,7.5,0,1.2,900
13,1021.4,7.9,0,1,900
13,1021.3,7.7,0,0.7,800
12.8,1021.3,8.5,0,1.1,700
12.5,1021.4,8,0,1.4,800
12.3,1021.6,8.4,0,1.1,1000
12.5,1021.8,7.8,0,0.9,1100
12.3,1022.2,8.6,0,1,1100
12.7,1022.6,9,0,1.2,1400
13.1,1023.2,8.4,0,1.2,1500
14.5,1022.8,8.7,0,1.2,1500
15.6,1022.3,9.3,0,0.7,1600
16.5,1021.2,9.4,0,1.5,1600
17.6,1019.9,10,0,1.6,1400
18.1,1019,10.9,0,1,1300
18.2,1018.2,10.6,0,1.5,1000
18.1,1017.6,9.7,0,2.1,900
17.6,1017.3,9.7,0,1.4,900
16.1,1017.2,10.2,0,0.8,1000
14.9,1017.4,10.5,0,0.8,1100
15.2,1017.5,11,0,1,1200
16.1,1017.6,10.8,0,1,1200
15.8,1017.7,11.6,0,1.1,1200
15.3,1017.6,11.7,0,0.8,1400
13.8,1017.1,11.7,0,0.4,1500
12.2,1016.7,10.9,0,0.8,1500
11.6,1016.3,10.5,0,0.3,1500
11.2,1016.1,10.3,0,0.1,1700
10.8,1016,10,0,0.1,1700
10.6,1016.2,9.8,0,0,1600
10.5,1016.6,9.9,0,0.3,1400
10.4,1016.8,9.8,0,0.5,1400
12.2,1017.1,11.6,0,0.7,1400
14.6,1017.3,12.3,0,1.1,1400
16.3,1016.9,11.9,0,1.6,1500
18,1016.6,12.4,0,1.3,1400
19,1015.7,12.5,0,0.7,1400
20.1,1014.8,12.8,0,0.9,1500
21,1014,12.2,0,1.5,1600
21.5,1013.4,12.6,0,1.4,1600
21.3,1013.2,13,0,1.4,1600
20.3,1013.3,13,0,1.5,1500
19.1,1013.5,13.1,0,1.4,1500
16.4,1014,13.5,0,0.2,1600
15.2,1014.4,13.6,0,0.1,1700
14.6,1014.7,13.5,0,0.6,1800
14.3,1015.1,13.3,0,0.3,2400
14,1015.3,13.2,0,0.5,3000
14,1015.3,13.2,0,0.5,3100
13.4,1015.2,12.6,0,1.1,3000
13.4,1015.5,12.8,0,0.7,2600
13.1,1015.4,12.5,0,0.5,2700
12.7,1015.4,12.1,0,0.5,2700
12.9,1015.6,12.3,0,0.5,2200
12.4,1016.1,11.8,0,0.9,2000
12.4,1016.6,11.8,0,0.4,2000
13.6,1017.3,13.1,0,0.5,2100
14.6,1018,13.8,0,0.8,2000
16.8,1018,14.3,0,1.3,2300
18.5,1017.8,13.6,0,1.5,1800
22.1,1015.6,12.6,0,1.2,1500
19.9,1015.7,13.8,0,0,1400
17.1,1016,14.2,0,0.2,1500
16.1,1016.6,14.3,0,1.2,1900
15,1017.2,13.9,0,0.9,2200
14.4,1017.7,13.4,0,0.3,2000
13.8,1018.1,13,0,1.2,2200
13.7,1018.3,12.9,0,0,2400
13.2,1018.5,12.6,0,0,2500
12.4,1018.4,11.8,0,1.3,2600
11.9,1018.4,11.3,0,0.6,2400
10.9,1018.4,10.3,0,1.1,2400
11.1,1018.4,10.6,0,0.1,2400
10.7,1018.7,10.2,0,0.8,2500
11.1,1018.8,10.6,0,0.5,2400
12.6,1019.2,12.1,0,0.8,1900
13.5,1019.5,12.7,0,0.9,2200
14.6,1019.6,11.7,0,0.7,2000
15.3,1019.5,12.1,0,0.8,2000
15.9,1018.9,12.8,0,1.4,1900
16.1,1018,12.1,0,0.7,2000
16.6,1017.4,12.9,0,1.4,2000
16.7,1017,12.6,0,0.5,2000
16.6,1016.9,12.7,0,0.3,1900
16.3,1016.9,13.6,0,0.7,2000
15.6,1017.1,13.6,0,0,2300
15.5,1017.4,13.5,0,0.2,2200
15.3,1017.8,13.1,0,0.9,2300
15,1018.1,13.2,0.3,1.2,2200
14.9,1018.3,13.6,0.1,0.5,2200
14.9,1018.1,13.6,0.1,1.2,2200
14.9,1017.5,13.4,0,1.1,2000
14.5,1017.1,13,0,0.9,1300
14.2,1016.7,13.1,0,1.2,1100
14.2,1016.2,13.1,0,1.1,1100
14.3,1015.8,13,0,0.9,1100
14.3,1015.5,13.2,0,1.1,1100
14.3,1015.7,13.2,0,0.5,1100
14.3,1015.6,13.3,0,0,1100
14.7,1015.6,13.6,0,1.1,1200
15.3,1016,13.1,0,0.7,900
16.2,1015.9,13.1,0,0.9,1000
17,1014.6,12.7,0,1.6,1000
17.9,1013.7,13,0,1.7,900
19,1013.2,12.7,0,1.3,700
18.9,1012.2,12.6,0,1.4,700
19.6,1011.9,12.6,0,2.1,600
19.4,1011.6,12.4,0,2.3,600
18.8,1011.4,12.3,0,2,600
16.7,1011.6,13,0,0.1,700
16.2,1012.1,12.9,0,0.7,800
15.2,1012.8,13,0,0.8,900
14.6,1013.3,13,0,0.3,1000
14.5,1013.9,13,0,0,1200
13.9,1014.5,12.9,0,0.4,1400
12.7,1014.8,11.9,0,0.8,1700
11.8,1015.1,11,0,1.1,1900
12.5,1015.2,11.9,0,0.7,1800
11.9,1014.9,11.1,0,0.8,1400
10.2,1015.3,9.6,0,1.2,1200
11.2,1015.8,10.6,0,2,1100
10.4,1016.7,9.5,0,0.9,1000
11.3,1017.1,10.5,0,1.8,900
13.7,1018,10.5,0,1.2,800
16.1,1018.6,9.5,0,1.6,800
18.1,1018.8,7.2,0,2.2,500
19.4,1018.7,5.8,0,1.5,400
20.4,1017.7,2.2,0,1.5,400
21,1016.7,2.7,0,1.4,300
21.6,1015.8,1.8,0,1.7,400
22.3,1015.2,3.4,0,1.7,300
21.6,1014.9,5.9,0,2,400
20.1,1014.9,4.9,0,2.3,500
18.1,1015.2,6.3,0,1.3,600
